Packet #,Device ID,TX Timestamp,RX Timestamp,RTT Latency [ms],Data Rate [Kbps],Response,Latest IPC Msg
1,901564800E70,05:25:31.048,05:25:31.513,465.282,1.461479274934341,YES,0x93 0x01 0x13 0xA2 0x5C 0x03 0x00 0x00
1,901564800FA8,05:25:31.048,05:25:31.514,466.04200000000003,1.4590959613082082,YES,0x93 0x01 0x42 0xA5 0x43 0x01 0x00 0x00
1,901564800E5A,05:25:31.048,05:25:31.521,473.26099999999997,1.4368392916382293,YES,0x93 0x01 0x32 0xA6 0x53 0x04 0x00 0x00
1,901564800F76,05:25:31.048,05:25:31.556,508.381,1.337579492545945,YES,0x93 0x01 0x23 0xA3 0x4F 0x02 0x00 0x00
1,901564800E5A,05:25:31.048,05:25:31.577,529.602,1.283983066529205,YES,0x93 0x01 0x11 0x00 0x43 0x00 0x00 0x00
1,901564800E70,05:25:31.048,05:25:31.663,615.9409999999999,1.104001844332493,YES,0x93 0x01 0x32 0xA1 0x5D 0x04 0x00 0x00
1,901564800FA8,05:25:31.048,05:25:31.666,618.281,1.0998235430168484,YES,0x93 0x01 0x23 0xA4 0x4B 0x02 0x00 0x00
1,901564800F76,05:25:31.048,05:25:31.797,749.185,0.9076529829080935,YES,0x93 0x01 0x11 0x00 0x48 0x00 0x00 0x00
1,901564800F76,05:25:31.048,05:25:31.841,793.953,0.8564738718790659,YES,0x93 0x01 0x32 0xA5 0x50 0x02 0x00 0x00
1,901564800F76,05:25:31.048,05:25:31.892,844.749,0.8049728380856326,YES,0x93 0x01 0x42 0xB2 0x4E 0x01 0x00 0x00
1,901564800FA8,05:25:31.048,05:25:31.917,869.221,0.7823096772857535,YES,0x93 0x01 0x12 0xB3 0x5D 0x02 0x00 0x00
1,901564800F76,05:25:31.048,05:25:31.943,895.654,0.7592217530430277,YES,0x93 0x01 0x22 0xA4 0x4E 0x03 0x00 0x00
1,901564800E5A,05:25:31.048,05:25:31.959,911.885,0.745708066258355,YES,0x93 0x01 0x00 0xA4 0x4F 0x00 0x00 0x00
1,901564800E5A,05:25:31.048,05:25:32.079,1031.9080000000001,0.6589734743794989,YES,0x93 0x01 0x42 0xA5 0x4E 0x02 0x00 0x00
1,901564800F76,05:25:31.048,05:25:32.094,1046.383,0.649857652503911,YES,0x93 0x01 0x12 0xA5 0x52 0x05 0x00 0x00
1,901564800E5A,05:25:31.048,05:25:32.131,1083.067,0.627846661379213,YES,0x93 0x01 0x12 0xA5 0x54 0x05 0x00 0x00
1,901564800F76,05:25:31.048,05:25:32.147,1099.462,0.6184843132368377,YES,0x93 0x01 0x13 0xAE 0x53 0x03 0x00 0x00
1,901564800E5A,05:25:31.048,05:25:32.179,1131.651,0.6008919711112348,YES,0x93 0x01 0x22 0xA4 0x56 0x05 0x00 0x00
1,unknown,05:25:31.048,05:25:32.212,1164.654,0.12364187131972242,YES,N/A
1,901564800FA8,05:25:31.048,05:25:33.200,2152.669,0.31588692920277106,YES,0x93 0x01 0x11 0xB2 0x42 0x01 0x00 0x00
1,901564800FA8,05:25:31.048,05:25:33.320,2272.859,0.2991826593730627,YES,0x93 0x01 0x13 0xA5 0x57 0x03 0x00 0x00
1,901564800E70,05:25:31.048,05:25:34.104,3056.125,0.22250398789316533,YES,0x93 0x01 0x42 0xA2 0x5A 0x02 0x00 0x00
1,901564800FA8,05:25:31.048,05:25:34.813,3765.8999999999996,0.18056772617435407,YES,0x93 0x01 0x32 0xA4 0x51 0x03 0x00 0x00
