Packet #,Device ID,TX Timestamp,RX Timestamp,RTT Latency [ms],Data Rate [Kbps],Response,Latest IPC Msg
4,901564800F76,02:31:54.975,02:31:55.643,668.549,1.0171281387003794,YES,0x93 0x04 0x12 0xA7 0x4E 0x03 0x00 0x00
4,901564800FA8,02:31:54.975,02:31:56.019,1044.189,0.6512231023310914,YES,0x93 0x04 0x22 0xA1 0x49 0x01 0x00 0x00
4,901564800F76,02:31:54.975,02:31:56.193,1218.347,0.5581332740179933,YES,0x93 0x04 0x11 0x9D 0x55 0x06 0x00 0x00
4,901564800F76,02:31:54.975,02:31:56.247,1272.528,0.5343693812631234,YES,0x93 0x04 0x43 0xA8 0x52 0x04 0x00 0x00
4,901564800E70,02:31:54.975,02:31:56.313,1338.179,0.5081532440727287,YES,0x93 0x04 0x33 0x9F 0x5A 0x10 0x00 0x00
4,901564800E5A,02:31:54.975,02:31:56.322,1347.203,0.504749469827487,YES,0x93 0x04 0x13 0xA5 0x58 0x06 0x00 0x00
4,901564800E70,02:31:54.975,02:31:56.673,1697.959,0.400480812552011,YES,0x93 0x04 0x11 0xA6 0x5C 0x04 0x00 0x00
4,901564800F76,02:31:54.975,02:31:56.696,1721.76,0.3949447077409163,YES,0x93 0x04 0x13 0xA3 0x59 0x06 0x00 0x00
4,901564800E5A,02:31:54.975,02:31:56.738,1763.141,0.3856753373666655,YES,0x93 0x04 0x22 0xA2 0x58 0x05 0x00 0x00
4,901564800FA8,02:31:54.975,02:31:56.745,1770.949,0.38397491966171804,YES,0x93 0x04 0x23 0xA5 0x5A 0x02 0x00 0x00
4,901564800E5A,02:31:54.975,02:31:56.851,1876.864,0.3623064857123372,YES,0x93 0x04 0x23 0xA2 0x50 0x07 0x00 0x00
4,901564800E70,02:31:54.975,02:31:57.060,2085.306,0.17647290133917995,YES,
4,901564800FA8,02:31:54.975,02:31:57.098,2123.828,0.32017658680458116,YES,0x93 0x04 0x33 0xA1 0x58 0x03 0x00 0x00
4,901564800FA8,02:31:54.975,02:31:57.117,2142.7900000000004,0.31734327675600493,YES,0x93 0x04 0x13 0xB3 0x57 0x03 0x00 0x00
4,901564800F76,02:31:54.975,02:31:57.182,2207.872,0.3079888689199374,YES,0x93 0x04 0x33 0xA4 0x56 0x05 0x00 0x00
4,901564800E5A,02:31:54.975,02:31:57.248,2273.634,0.29908067877239697,YES,0x93 0x04 0x33 0xA3 0x52 0x07 0x00 0x00
5,901564800E70,02:31:59.976,02:32:00.051,75.63300000000001,8.990784445942907,YES,0x93 0x05 0x11 0xA6 0x5C 0x09 0x00 0x00
5,901564800E70,02:31:59.976,02:32:00.100,124.104,5.479275446399794,YES,0x93 0x05 0x43 0xA0 0x5B 0x01 0x00 0x00
5,901564800FA8,02:31:59.976,02:32:00.169,193.138,3.5207985999647917,YES,0x93 0x05 0x22 0xA1 0x49 0x01 0x00 0x00
5,901564800F76,02:31:59.976,02:32:00.173,197.116,3.449745327624343,YES,0x93 0x05 0x43 0xA9 0x52 0x06 0x00 0x00
5,901564800FC4,02:31:59.976,02:32:00.196,220.758,3.0802960708105704,YES,0x93 0x01 0x12 0x9E 0x52 0x02 0x00 0x00
5,901564800FC4,02:31:59.976,02:32:00.197,221.336,3.0722521415404636,YES,0x93 0x01 0x13 0x9C 0x5D 0x04 0x00 0x00
5,901564800FA8,02:31:59.976,02:32:00.220,244.407,2.7822443710695683,YES,0x93 0x05 0x33 0xA0 0x58 0x03 0x00 0x00
