Packet #,Device ID,TX Timestamp,RX Timestamp,RTT Latency [ms],Data Rate [Kbps],Response,Latest IPC Msg
1,901564800E5A,06:30:40.022,06:30:41.553,1531.281,0.4440726424477284,YES,0x93 0x01 0x21 0xA5 0x50 0x03 0x00 0x00
1,901564800E5A,06:30:40.022,06:30:41.609,1587.2440000000001,0.42841554291589695,YES,0x93 0x01 0x31 0xA5 0x5B 0x08 0x00 0x00
1,901564800E70,06:30:40.022,06:30:41.827,1804.537,0.20393042647504595,YES,
1,901564800FC4,06:30:40.022,06:30:41.846,1824.395,0.2017107040964265,YES,
1,901564800E70,06:30:40.022,06:30:41.932,1909.49,0.19272161676678068,YES,
1,901564800E70,06:30:40.022,06:30:41.982,1959.732,0.34698622056485273,YES,0x93 0x01 0x11 0x9F 0x61 0x08 0x00 0x00
2,901564800FC4,06:30:42.023,06:30:42.057,34.064,19.962423673085958,YES,0x93 0x01 0x11 0x9F 0x61 0x08 0x00 0x00
2,901564800E70,06:30:42.023,06:30:42.133,109.973,3.346275904085548,YES,
2,901564800E70,06:30:42.023,06:30:42.184,160.193,4.244879613965654,YES,0x93 0x01 0x21 0xA1 0x57 0x04 0x00 0x00
2,901564800E70,06:30:42.023,06:30:42.235,211.655,3.2127755073114264,YES,0x93 0x01 0x12 0xA4 0x5C 0x01 0x00 0x00
2,901564800E5A,06:30:42.023,06:30:42.255,231.374,2.9389646200523827,YES,0x93 0x02 0x21 0xA5 0x50 0x02 0x00 0x00
2,901564800F76,06:30:42.023,06:30:42.259,235.707,2.8849376556487503,YES,0x93 0x02 0x21 0xA4 0x54 0x01 0x00 0x00
2,901564800E70,06:30:42.023,06:30:42.286,262.637,1.401173482791838,YES,
2,901564800E5A,06:30:42.023,06:30:42.305,281.55400000000003,2.415167250332085,YES,0x93 0x02 0x00 0xA5 0x5D 0x00 0x00 0x00
2,901564800F76,06:30:42.023,06:30:42.310,286.18100000000004,2.376118610250156,YES,0x93 0x02 0x22 0xA4 0x54 0x03 0x00 0x00
2,901564800E70,06:30:42.023,06:30:42.336,312.39,2.176766221710042,YES,0x93 0x01 0x12 0xA4 0x5C 0x01 0x00 0x00
2,901564800E5A,06:30:42.023,06:30:42.357,333.66400000000004,2.0379783255011024,YES,0x93 0x02 0x11 0xA6 0x58 0x03 0x00 0x00
2,901564800F76,06:30:42.023,06:30:42.361,337.68199999999996,2.0137288928637003,YES,0x93 0x02 0x11 0xA4 0x54 0x01 0x00 0x00
2,901564800E70,06:30:42.023,06:30:42.388,364.537,1.0094997215646149,YES,
2,901564800F76,06:30:42.023,06:30:42.409,385.133,1.7656238234583899,YES,0x93 0x02 0x12 0xB3 0x57 0x06 0x00 0x00
2,901564800E70,06:30:42.023,06:30:42.437,413.478,1.644585685332714,YES,0x93 0x02 0x12 0xA4 0x5B 0x10 0x00 0x00
2,901564800E70,06:30:42.023,06:30:42.489,465.726,1.4600859732976041,YES,0x93 0x02 0x11 0x9F 0x53 0x0A 0x00 0x00
2,901564800E5A,06:30:42.023,06:30:42.506,482.86600000000004,1.4082581917136432,YES,0x93 0x02 0x31 0xA5 0x5B 0x04 0x00 0x00
2,901564800E70,06:30:42.023,06:30:42.541,517.102,1.3150210209977917,YES,0x93 0x02 0x41 0xA2 0x5C 0x03 0x00 0x00
2,901564800FC4,06:30:42.023,06:30:42.658,634.684,0.5798160974595232,YES,
2,901564800FC4,06:30:42.023,06:30:43.034,1010.5269999999999,0.6729162110463154,YES,0x93 0x01 0x11 0x9F 0x61 0x08 0x00 0x00
2,901564800E5A,06:30:42.023,06:30:43.158,1134.148,0.5995690156840201,YES,0x93 0x02 0x12 0xA5 0x5B 0x04 0x00 0x00
2,901564800E5A,06:30:42.023,06:30:43.211,1187.486,0.5726383300518911,YES,0x93 0x02 0x13 0xA4 0x5D 0x04 0x00 0x00
2,901564800E70,06:30:42.023,06:30:43.229,1205.29,0.5641795750400319,YES,0x93 0x02 0x31 0xA3 0x60 0x0D 0x00 0x00
2,901564800E70,06:30:42.023,06:30:43.595,1571.363,0.4327453300096795,YES,0x93 0x02 0x21 0xA1 0x57 0x09 0x00 0x00
2,901564800E5A,06:30:42.023,06:30:43.596,1572.393,0.43246185908993495,YES,0x93 0x02 0x00 0xA5 0x5D 0x00 0x00 0x00
2,901564800E5A,06:30:42.023,06:30:43.617,1593.261,0.4267976182182329,YES,0x93 0x02 0x13 0xA4 0x5D 0x04 0x00 0x00
2,901564800E70,06:30:42.023,06:30:43.693,1670.0710000000001,0.22034991326716047,YES,
2,901564800E70,06:30:42.023,06:30:43.751,1727.522,0.46309106338443157,YES,0x92 0x02 0x00 0x00 0x13 0x12 0x22 0x11 0x21 0x31 0x41
2,901564800E5A,06:30:42.023,06:30:43.768,1744.803,0.3897288117913598,YES,0x93 0x02 0x00 0xA5 0x5D 0x00 0x00 0x00
2,901564800E70,06:30:42.023,06:30:43.895,1871.882,0.36327076172536515,YES,0x93 0x02 0x21 0xA1 0x5F 0x06 0x00 0x00
2,901564800E5A,06:30:42.023,06:30:43.915,1891.541,0.35949524752569467,YES,0x93 0x02 0x13 0xA4 0x5D 0x04 0x00 0x00
2,901564800E5A,06:30:42.023,06:30:43.964,1940.968,0.3503406547660755,YES,0x93 0x02 0x00 0xA5 0x5D 0x00 0x00 0x00
3,901564800E5A,06:30:44.025,06:30:44.239,213.96200000000002,3.1781344350866036,YES,0x93 0x02 0x13 0xA4 0x5D 0x04 0x00 0x00
3,901564800E5A,06:30:44.025,06:30:44.266,240.844,2.823404361329325,YES,0x93 0x02 0x00 0xA5 0x5D 0x00 0x00 0x00
3,901564800E70,06:30:44.025,06:30:44.283,257.735,2.6383688672473666,YES,0x93 0x02 0x11 0x9E 0x61 0x01 0x00 0x00
3,901564800F76,06:30:44.025,06:30:44.531,505.699,1.3446734124449524,YES,0x93 0x03 0x21 0xA4 0x54 0x01 0x00 0x00
3,901564800E70,06:30:44.025,06:30:44.615,590.004,0.6237245849180684,YES,
3,901564800F76,06:30:44.025,06:30:44.616,591.015,1.150563014475098,YES,0x93 0x03 0x11 0xA4 0x56 0x02 0x00 0x00
3,901564800E5A,06:30:44.025,06:30:44.690,665.391,1.0219555118719672,YES,0x93 0x03 0x21 0xA5 0x50 0x02 0x00 0x00
3,901564800E70,06:30:44.025,06:30:44.699,674.398,1.0083066675761196,YES,0x93 0x03 0x12 0xA4 0x5C 0x02 0x00 0x00
3,901564800E70,06:30:44.025,06:30:45.122,1096.7720000000002,0.3355300828248715,YES,
3,901564800E70,06:30:44.025,06:30:45.201,1176.083,0.3129030859216569,YES,
3,901564800E70,06:30:44.025,06:30:45.254,1229.621,0.5530159292985399,YES,0x93 0x03 0x41 0xA2 0x5B 0x02 0x00 0x00
3,901564800FC4,06:30:44.025,06:30:45.291,1266.064,0.290664610951737,YES,
3,901564800E70,06:30:44.025,06:30:45.300,1275.272,0.5332195798229711,YES,0x93 0x03 0x21 0xA1 0x57 0x01 0x00 0x00
3,901564800E70,06:30:44.025,06:30:45.353,1327.903,0.2771286758144232,YES,
3,901564800F76,06:30:44.025,06:30:45.360,1334.8660000000002,0.5094144281148819,YES,0x93 0x03 0x22 0xA3 0x53 0x02 0x00 0x00
3,901564800FC4,06:30:44.025,06:30:45.748,1723.535,0.3945379699280838,YES,0x93 0x01 0x31 0xA3 0x60 0x0E 0x00 0x00
3,901564800E70,06:30:44.025,06:30:45.772,1747.425,0.3891440262099947,YES,0x93 0x03 0x12 0xA4 0x5C 0x02 0x00 0x00
3,901564800F76,06:30:44.025,06:30:45.782,1757.549,0.3869024419802805,YES,0x93 0x03 0x12 0xB3 0x58 0x03 0x00 0x00
3,901564800F76,06:30:44.025,06:30:45.820,1794.733,0.37888644160440577,YES,0x93 0x03 0x41 0xB2 0x60 0x09 0x00 0x00
3,901564800E70,06:30:44.025,06:30:45.882,1856.733,0.1981975868366642,YES,
3,901564800E70,06:30:44.025,06:30:45.905,1880.469,0.36161191702708206,YES,0x93 0x03 0x11 0x9F 0x52 0x01 0x00 0x00
3,901564800FC4,06:30:44.025,06:30:45.919,1894.396,0.19425716692813963,YES,
3,901564800E70,06:30:44.025,06:30:45.956,1931.465,0.35206436564990823,YES,0x93 0x03 0x12 0xA4 0x5C 0x02 0x00 0x00
3,901564800E5A,06:30:44.025,06:30:45.990,1965.021,0.34605228137511,YES,0x93 0x03 0x31 0xA5 0x5B 0x07 0x00 0x00
3,901564800E70,06:30:44.025,06:30:46.010,1984.955,0.18539463111254412,YES,
4,901564800E70,06:30:46.026,06:30:46.057,30.691,22.156332475318496,YES,0x93 0x03 0x31 0xA2 0x60 0x13 0x00 0x00
4,901564800E70,06:30:46.026,06:30:46.108,81.687,4.50500079572025,YES,
4,901564800F76,06:30:46.026,06:30:46.273,246.804,2.755222767864378,YES,0x93 0x04 0x21 0xA4 0x54 0x04 0x00 0x00
4,901564800F76,06:30:46.026,06:30:46.320,293.675,2.3154848046309695,YES,0x93 0x04 0x11 0xA4 0x56 0x04 0x00 0x00
4,901564800FC4,06:30:46.026,06:30:46.426,399.536,1.7019742901766048,YES,0x93 0x01 0x13 0xA8 0x61 0x09 0x00 0x00
4,901564800E70,06:30:46.026,06:30:46.565,538.8779999999999,1.4845660798919236,YES,0x92 0x03 0x00 0x00 0x13 0x12 0x22 0x11 0x21 0x31 0x41
4,901564800FC4,06:30:46.026,06:30:46.575,548.99,1.238638226561504,YES,0x93 0x01 0x31 0xA3 0x60 0x0E 0x00 0x00
4,901564800FC4,06:30:46.026,06:30:46.624,598.3190000000001,0.6150565166742156,YES,
4,901564800F76,06:30:46.026,06:30:46.741,714.692,0.9514588102287419,YES,0x93 0x04 0x22 0xA3 0x53 0x03 0x00 0x00
4,901564800E70,06:30:46.026,06:30:46.765,738.576,0.4982561036372696,YES,
4,901564800F76,06:30:46.026,06:30:46.773,746.796,0.9105565643093965,YES,0x93 0x04 0x12 0xB3 0x58 0x04 0x00 0x00
4,901564800E70,06:30:46.026,06:30:47.184,1158.186,0.587125038638008,YES,0x93 0x03 0x11 0x9F 0x60 0x0D 0x00 0x00
4,901564800E70,06:30:46.026,06:30:47.263,1236.996,0.5497188349841067,YES,0x93 0x04 0x11 0x9F 0x53 0x06 0x00 0x00
4,901564800E70,06:30:46.026,06:30:47.648,1622.348,0.49311245182907737,YES,0x92 0x04 0x00 0x00 0x13 0x12 0x22 0x11 0x21 0x31 0x41
4,901564800E70,06:30:46.026,06:30:47.764,1737.874,0.2117529809410809,YES,
5,901564800F76,06:30:48.027,06:30:48.076,48.525,14.013395157135497,YES,0x93 0x05 0x21 0xA5 0x53 0x02 0x00 0x00
5,901564800FC4,06:30:48.027,06:30:48.124,96.38,8.300477277443454,YES,0x92 0x02 0x00 0x00 0x13 0x12 0x22 0x11 0x21 0x31 0x41
5,901564800F76,06:30:48.027,06:30:48.131,103.27,6.584680933475356,YES,0x93 0x05 0x11 0xA4 0x56 0x02 0x00 0x00
5,901564800E70,06:30:48.027,06:30:48.170,142.809,4.76160466077068,YES,0x93 0x04 0x41 0xA2 0x5B 0x04 0x00 0x00
5,901564800F76,06:30:48.027,06:30:48.178,150.16,4.528502930207779,YES,0x93 0x05 0x22 0xA3 0x54 0x02 0x00 0x00
5,901564800E70,06:30:48.027,06:30:48.528,500.33799999999997,1.3590812610675185,YES,0x93 0x04 0x12 0xA4 0x5D 0x08 0x00 0x00
5,901564800FC4,06:30:48.027,06:30:48.572,544.406,1.2490677913175094,YES,0x93 0x02 0x41 0xA2 0x5C 0x03 0x00 0x00
5,901564800F76,06:30:48.027,06:30:48.585,557.674,1.2193503731570774,YES,0x93 0x05 0x12 0xB3 0x58 0x03 0x00 0x00
5,901564800E70,06:30:48.027,06:30:48.620,592.15,0.6214641560415436,YES,
5,901564800E70,06:30:48.027,06:30:48.672,644.448,0.5710313322409255,YES,
5,901564800FA8,06:30:48.027,06:30:49.003,975.743,0.6969048202241779,YES,0x93 0x01 0x11 0xB3 0x58 0x01 0x00 0x00
5,901564800E70,06:30:48.027,06:30:49.112,1084.274,0.6271477504763556,YES,0x93 0x04 0x11 0x9F 0x53 0x06 0x00 0x00
5,901564800FC4,06:30:48.027,06:30:49.389,1361.4869999999999,0.499453905913167,YES,0x93 0x02 0x21 0xA1 0x57 0x09 0x00 0x00
5,901564800FC4,06:30:48.027,06:30:49.429,1401.3249999999998,0.48525502649278374,YES,0x93 0x02 0x31 0xA3 0x60 0x0D 0x00 0x00
5,901564800E70,06:30:48.027,06:30:49.617,1589.201,0.4278879764107875,YES,0x93 0x04 0x21 0xA1 0x57 0x04 0x00 0x00
5,901564800E70,06:30:48.027,06:30:49.723,1695.136,0.21709172597360918,YES,
5,901564800FC4,06:30:48.027,06:30:49.816,1788.3400000000001,0.20577742487446457,YES,
5,901564800FC4,06:30:48.027,06:30:49.932,1904.936,0.35696737318209115,YES,0x93 0x02 0x13 0xA8 0x60 0x09 0x00 0x00
6,901564800E70,06:30:50.029,06:30:50.111,82.491,8.243323514080325,YES,0x93 0x04 0x31 0xA2 0x61 0x16 0x00 0x00
6,901564800E70,06:30:50.029,06:30:50.176,147.10500000000002,4.622548519764793,YES,0x93 0x04 0x12 0xA4 0x5D 0x08 0x00 0x00
6,901564800E70,06:30:50.029,06:30:50.227,198.285,1.8559144665506722,YES,
6,901564800E70,06:30:50.029,06:30:50.278,249.007,1.4778701000373482,YES,
6,901564800E70,06:30:50.029,06:30:50.328,299.073,2.674932207186874,YES,0x92 0x05 0x00 0x00 0x13 0x12 0x22 0x11 0x21 0x31 0x41
6,901564800E70,06:30:50.029,06:30:50.758,729.0400000000001,0.5047734006364534,YES,
6,901564800F76,06:30:50.029,06:30:50.820,791.301,0.8593442950280613,YES,0x93 0x06 0x12 0xB3 0x58 0x04 0x00 0x00
6,901564800F76,06:30:50.029,06:30:50.837,808.365,0.8412041590123273,YES,0x93 0x06 0x11 0xA4 0x56 0x04 0x00 0x00
6,901564800F76,06:30:50.029,06:30:50.893,864.224,0.7868330432850743,YES,0x93 0x06 0x22 0xA3 0x54 0x02 0x00 0x00
6,901564800E70,06:30:50.029,06:30:50.981,952.2239999999999,0.7141176865947508,YES,0x93 0x05 0x21 0xA1 0x60 0x0C 0x00 0x00
6,901564800E70,06:30:50.029,06:30:51.030,1001.5590000000001,0.6789415301544891,YES,0x93 0x05 0x31 0xA3 0x61 0x07 0x00 0x00
6,901564800FC4,06:30:50.029,06:30:51.434,1405.376,0.48385627760827,YES,0x93 0x02 0x11 0x9E 0x61 0x01 0x00 0x00
6,901564800E70,06:30:50.029,06:30:51.440,1411.151,0.2607800299188393,YES,
6,901564800E70,06:30:50.029,06:30:51.585,1556.14,0.43697867801097584,YES,0x93 0x05 0x41 0xA2 0x5B 0x0A 0x00 0x00
6,901564800FC4,06:30:50.029,06:30:51.588,1559.599,0.23595808922678202,YES,
6,901564800E5A,06:30:50.029,06:30:51.612,1583.4479999999999,0.4294425835265825,YES,0x93 0x03 0x12 0xA5 0x5B 0x06 0x00 0x00
6,901564800FC4,06:30:50.029,06:30:51.642,1612.853,0.49601544592098595,YES,0x92 0x03 0x00 0x00 0x13 0x12 0x22 0x11 0x21 0x31 0x41
6,901564800E70,06:30:50.029,06:30:51.643,1614.622,0.22791712239768813,YES,
6,901564800E5A,06:30:50.029,06:30:51.966,1937.505,0.3509668362146162,YES,0x93 0x03 0x11 0xA5 0x57 0x06 0x00 0x00
7,901564800FC4,06:30:52.030,06:30:52.075,44.778999999999996,8.21813796645749,YES,
7,901564800E70,06:30:52.030,06:30:52.395,365.262,1.8616773713115518,YES,0x93 0x05 0x12 0xA4 0x5D 0x0B 0x00 0x00
7,901564800E70,06:30:52.030,06:30:52.440,409.82,0.8979551998438339,YES,
7,901564800E70,06:30:52.030,06:30:52.491,460.839,1.4755695589999978,YES,0x93 0x05 0x21 0xA1 0x57 0x05 0x00 0x00
7,901564800F76,06:30:52.030,06:30:52.492,461.83000000000004,1.4724032652707706,YES,0x93 0x07 0x21 0xA4 0x54 0x01 0x00 0x00
7,901564800F76,06:30:52.030,06:30:52.929,899.47,0.756000756000756,YES,0x93 0x07 0x12 0xB3 0x58 0x01 0x00 0x00
7,901564800F76,06:30:52.030,06:30:52.992,961.899,0.7069349276795173,YES,0x93 0x07 0x22 0xA3 0x54 0x02 0x00 0x00
7,901564800F76,06:30:52.030,06:30:53.049,1018.8919999999999,0.6673916371902028,YES,0x93 0x07 0x11 0xA4 0x54 0x02 0x00 0x00
7,901564800E5A,06:30:52.030,06:30:53.520,1489.6009999999999,0.4564980823723937,YES,0x93 0x03 0x00 0xA5 0x5D 0x00 0x00 0x00
7,901564800E70,06:30:52.030,06:30:53.802,1771.8039999999999,0.3837896291011873,YES,0x93 0x05 0x11 0x9F 0x53 0x05 0x00 0x00
7,901564800E70,06:30:52.030,06:30:53.842,1811.9650000000001,0.3752831870372772,YES,0x93 0x05 0x31 0xA3 0x60 0x06 0x00 0x00
7,901564800E70,06:30:52.030,06:30:53.893,1862.9640000000002,0.42942322020178597,YES,0x92 0x06 0x00 0x00 0x13 0x12 0x22 0x11 0x21 0x31 0x41
7,901564800E70,06:30:52.030,06:30:53.943,1913.2910000000002,0.35540856043330576,YES,0x93 0x06 0x41 0xA2 0x61 0x01 0x00 0x00
7,901564800E70,06:30:52.030,06:30:53.996,1966.283,0.1871551551836638,YES,
8,901564800E70,06:30:54.031,06:30:54.045,13.762,26.74029937509083,YES,
8,901564800E70,06:30:54.031,06:30:54.097,65.27,10.418262601501455,YES,0x93 0x06 0x21 0xA1 0x60 0x06 0x00 0x00
8,901564800E70,06:30:54.031,06:30:54.147,115.247,3.193141686985345,YES,
8,901564800E70,06:30:54.031,06:30:54.198,166.429,4.0858263884299015,YES,0x93 0x06 0x41 0xA2 0x61 0x01 0x00 0x00
8,901564800F76,06:30:54.031,06:30:54.246,214.566,3.169188035383052,YES,0x93 0x08 0x11 0xA4 0x56 0x06 0x00 0x00
8,901564800F76,06:30:54.031,06:30:54.296,265.122,2.5648569337889726,YES,0x93 0x08 0x21 0xA4 0x54 0x01 0x00 0x00
8,901564800E70,06:30:54.031,06:30:54.612,580.422,0.6340214533563511,YES,
8,901564800E70,06:30:54.031,06:30:54.750,718.559,0.9463384356747324,YES,0x93 0x06 0x11 0x9F 0x5F 0x07 0x00 0x00
8,901564800E5A,06:30:54.031,06:30:54.845,813.2570000000001,0.8361440479454834,YES,0x93 0x04 0x21 0xA4 0x50 0x01 0x00 0x00
8,901564800E5A,06:30:54.031,06:30:55.242,1210.844,0.5615917492261595,YES,0x93 0x04 0x11 0xA5 0x58 0x03 0x00 0x00
8,901564800E5A,06:30:54.031,06:30:55.294,1262.237,0.5387260870977478,YES,0x93 0x04 0x31 0xA5 0x5A 0x02 0x00 0x00
8,901564800FC4,06:30:54.031,06:30:55.422,1390.734,0.48895043912063707,YES,0x93 0x03 0x31 0xA2 0x60 0x13 0x00 0x00
8,901564800E5A,06:30:54.031,06:30:55.447,1416.123,0.48018427777813083,YES,0x93 0x04 0x12 0xA5 0x5B 0x02 0x00 0x00
8,901564800FC4,06:30:54.031,06:30:55.448,1417.125,0.259680691540972,YES,
8,901564800FC4,06:30:54.031,06:30:55.496,1464.3990000000001,0.25129763131496263,YES,
8,901564800E5A,06:30:54.031,06:30:55.545,1514.081,0.4491173193508141,YES,0x93 0x05 0x21 0xA5 0x50 0x01 0x00 0x00
8,901564800E70,06:30:54.031,06:30:55.580,1548.901,0.4390209574401463,YES,0x93 0x06 0x21 0xA1 0x60 0x06 0x00 0x00
8,901564800FC4,06:30:54.031,06:30:55.925,1893.7939999999999,0.1943189174746567,YES,
8,901564800FC4,06:30:54.031,06:30:55.947,1915.4279999999999,0.3550120390847372,YES,0x93 0x03 0x31 0xA2 0x60 0x13 0x00 0x00
8,901564800E5A,06:30:54.031,06:30:55.991,1959.556,0.3470173855710171,YES,0x93 0x05 0x31 0xA5 0x5A 0x03 0x00 0x00
9,901564800E70,06:30:56.033,06:30:56.138,105.747,3.4800041608745405,YES,
9,901564800FC4,06:30:56.033,06:30:56.202,169.65800000000002,4.008063280246143,YES,0x93 0x03 0x11 0x9F 0x52 0x01 0x00 0x00
9,901564800FC4,06:30:56.033,06:30:56.252,219.932,1.673244457377735,YES,
9,901564800F76,06:30:56.033,06:30:56.300,267.609,2.5410206682137,YES,0x93 0x09 0x12 0xB3 0x58 0x02 0x00 0x00
9,901564800F76,06:30:56.033,06:30:56.352,319.093,2.1310401669732646,YES,0x93 0x09 0x11 0xA4 0x56 0x01 0x00 0x00
9,901564800FC4,06:30:56.033,06:30:56.411,378.64300000000003,1.795886890818,YES,0x93 0x03 0x31 0xA2 0x60 0x13 0x00 0x00
9,901564800E70,06:30:56.033,06:30:56.457,424.08299999999997,1.6034597001058755,YES,0x93 0x06 0x31 0xA3 0x60 0x0A 0x00 0x00
9,901564800E70,06:30:56.033,06:30:56.505,472.855,0.7782512609573758,YES,
9,901564800E70,06:30:56.033,06:30:56.557,524.187,1.297246974839132,YES,0x93 0x06 0x41 0xA2 0x5B 0x0B 0x00 0x00
9,901564800E70,06:30:56.033,06:30:56.608,575.5409999999999,1.1814970610260607,YES,0x93 0x06 0x31 0xA3 0x60 0x16 0x00 0x00
9,901564800FC4,06:30:56.033,06:30:56.614,581.9459999999999,0.6323610781756384,YES,
9,901564800FC4,06:30:56.033,06:30:56.659,626.52,1.0853604034986912,YES,0x93 0x03 0x13 0xA8 0x60 0x02 0x00 0x00
9,901564800FC4,06:30:56.033,06:30:56.712,679.278,0.5417516834050271,YES,
9,901564800E70,06:30:56.033,06:30:56.758,725.2760000000001,0.9375741097182314,YES,0x93 0x06 0x12 0xA4 0x5C 0x02 0x00 0x00
9,901564800E5A,06:30:56.033,06:30:56.781,748.094,0.9089766794012517,YES,0x93 0x05 0x12 0xA5 0x5B 0x04 0x00 0x00
9,901564800E5A,06:30:56.033,06:30:56.802,769.244,0.8839847954615181,YES,0x93 0x05 0x11 0xA6 0x57 0x03 0x00 0x00
9,901564800E70,06:30:56.033,06:30:56.908,875.933,0.7763150834595797,YES,0x93 0x06 0x21 0xA1 0x57 0x0A 0x00 0x00
9,901564800E70,06:30:56.033,06:30:56.959,926.689,0.7337952646464995,YES,0x93 0x06 0x11 0x9F 0x52 0x09 0x00 0x00
9,901564800FC4,06:30:56.033,06:30:57.149,1116.217,0.6092005407550682,YES,0x93 0x03 0x11 0x9F 0x60 0x0D 0x00 0x00
9,901564800E5A,06:30:56.033,06:30:57.184,1151.663,0.5904505050522592,YES,0x93 0x06 0x21 0xA5 0x50 0x01 0x00 0x00
9,901564800E70,06:30:56.033,06:30:57.376,1343.0729999999999,0.5956489334533566,YES,0x92 0x07 0x00 0x00 0x13 0x12 0x22 0x11 0x21 0x31 0x41
9,901564800E5A,06:30:56.033,06:30:57.634,1601.655,0.42456084487608126,YES,0x93 0x06 0x13 0xA4 0x5E 0x09 0x00 0x00
9,901564800E5A,06:30:56.033,06:30:57.702,1669.788,0.4072373259359871,YES,0x93 0x06 0x12 0xA5 0x5B 0x03 0x00 0x00
9,901564800E5A,06:30:56.033,06:30:57.752,1719.624,0.39543528120100674,YES,0x93 0x06 0x11 0xA5 0x58 0x04 0x00 0x00
9,901564800E70,06:30:56.033,06:30:57.863,1830.7469999999998,0.3714330816874205,YES,0x93 0x07 0x11 0x9F 0x5F 0x05 0x00 0x00
9,901564800FC4,06:30:56.033,06:30:57.885,1852.793,0.3670134764110184,YES,0x93 0x03 0x31 0xA2 0x60 0x13 0x00 0x00
9,901564800E5A,06:30:56.033,06:30:57.904,1871.467,0.36335131744241284,YES,0x93 0x06 0x31 0xA5 0x5A 0x03 0x00 0x00
9,901564800E70,06:30:56.033,06:30:57.912,1879.7740000000001,0.19576821468963823,YES,
9,901564800FC4,06:30:56.033,06:30:58.009,1976.583,0.18617988720939116,YES,
10,901564800E5A,06:30:58.034,06:30:58.053,19.642,34.61969249567254,YES,0x93 0x07 0x21 0xA5 0x50 0x01 0x00 0x00
10,901564800FC4,06:30:58.034,06:30:58.163,128.682,6.2168757091123865,YES,0x92 0x04 0x00 0x00 0x13 0x12 0x22 0x11 0x21 0x31 0x41
10,901564800FC4,06:30:58.034,06:30:58.211,177.117,3.8392700870046355,YES,0x93 0x04 0x21 0xA1 0x57 0x04 0x00 0x00
10,901564800E70,06:30:58.034,06:30:58.230,196.608,3.4586588541666665,YES,0x93 0x07 0x31 0xA3 0x60 0x02 0x00 0x00
10,901564800FC4,06:30:58.034,06:30:58.263,229.102,2.9681102740264165,YES,0x93 0x04 0x11 0x9F 0x53 0x06 0x00 0x00
10,901564800FC4,06:30:58.034,06:30:58.312,278.384,2.44266911891488,YES,0x93 0x04 0x11 0x9F 0x53 0x06 0x00 0x00
10,901564800F76,06:30:58.034,06:30:58.320,286.292,2.375197350956366,YES,0x93 0x09 0x22 0xA3 0x54 0x03 0x00 0x00
10,901564800FC4,06:30:58.034,06:30:58.463,428.962,0.8578848476088791,YES,
10,901564800FC4,06:30:58.034,06:30:58.512,478.47499999999997,1.4211818799310307,YES,0x93 0x04 0x41 0xA2 0x5B 0x04 0x00 0x00
10,901564800FC4,06:30:58.034,06:30:58.565,531.068,0.6929432765672193,YES,
10,901564800F76,06:30:58.034,06:30:58.566,532.44,1.2771392081736908,YES,0x93 0x09 0x21 0xA4 0x54 0x02 0x00 0x00
10,901564800FC4,06:30:58.034,06:30:58.614,580.2669999999999,0.6341908121606089,YES,
10,901564800F76,06:30:58.034,06:30:58.708,673.786,1.0092225127859589,YES,0x93 0x09 0x41 0xB2 0x60 0x0E 0x00 0x00
10,901564800E70,06:30:58.034,06:30:59.039,1005.002,0.36616842553547163,YES,
